LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr
Cornelissen,Johannes,37,Sheffield Database,Abies alba,29,Abies alba,16000,454130,"","",113,Reference / source,Reference,(Brzeziecki & Kienast 94),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","",1107
Cornelissen,Johannes,37,Sheffield Database,Populus alba,43493,Populus alba,16001,454131,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,Wood density; stem specific density; wood specific gravity (SSD),Wood density,410,kg/m3,Single,"","","",0.41,g/cm3,"","",2.52319,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Populus alba,43493,Populus alba,16001,454132,"","",113,Reference / source,Reference,(Brzeziecki & Kienast 94),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","",1107
Cornelissen,Johannes,37,Sheffield Database,Populus nigra,43519,Populus nigra,16002,454133,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,Wood density; stem specific density; wood specific gravity (SSD),Wood density,410,kg/m3,Single,"","","",0.41,g/cm3,"","",1.20329,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Populus nigra,43519,Populus nigra,16002,454134,"","",113,Reference / source,Reference,(Brzeziecki & Kienast 94),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","",1107
Cornelissen,Johannes,37,Sheffield Database,Picea abies,41907,Picea abies,16003,454135,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,Wood density; stem specific density; wood specific gravity (SSD),Wood density,430,kg/m3,Single,"","","",0.43,g/cm3,"","",1.4146,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Picea abies,41907,Picea abies,16003,454136,"","",113,Reference / source,Reference,(Brzeziecki & Kienast 94),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","",1107
Cornelissen,Johannes,37,Sheffield Database,Populus tremula,43532,Populus tremula,16004,454137,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,Wood density; stem specific density; wood specific gravity (SSD),Wood density,450,kg/m3,Single,"","","",0.45,g/cm3,"","",0.890882,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Populus tremula,43532,Populus tremula,16004,454138,"","",113,Reference / source,Reference,(Brzeziecki & Kienast 94),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","",1107
Cornelissen,Johannes,37,Sheffield Database,Salix caprea,47806,Salix caprea,16005,454139,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,Wood density; stem specific density; wood specific gravity (SSD),Wood density,460,kg/m3,Single,"","","",0.46,g/cm3,"","",2.56832,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Salix caprea,47806,Salix caprea,16005,454140,"","",113,Reference / source,Reference,(Brzeziecki & Kienast 94),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","",1107
Cornelissen,Johannes,37,Sheffield Database,Pinus sylvestris,42185,Pinus sylvestris,16006,454141,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,Wood density; stem specific density; wood specific gravity (SSD),Wood density,490,kg/m3,Single,"","","",0.49,g/cm3,"",5809956,0.399088,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Pinus sylvestris,42185,Pinus sylvestris,16006,454142,"","",113,Reference / source,Reference,(Brzeziecki & Kienast 94),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","",1107
Cornelissen,Johannes,37,Sheffield Database,Tilia cordata,54325,Tilia cordata,16007,454143,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,Wood density; stem specific density; wood specific gravity (SSD),Wood density,490,kg/m3,Single,"","","",0.49,g/cm3,"","",2.19485,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Tilia cordata,54325,Tilia cordata,16007,454144,"","",113,Reference / source,Reference,(Brzeziecki & Kienast 94),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","",1107
Cornelissen,Johannes,37,Sheffield Database,Tilia platyphyllos,54344,Tilia platyphyllos,16008,454145,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,Wood density; stem specific density; wood specific gravity (SSD),Wood density,490,kg/m3,Single,"","","",0.49,g/cm3,"","",6.36446,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Tilia platyphyllos,54344,Tilia platyphyllos,16008,454146,"","",113,Reference / source,Reference,(Brzeziecki & Kienast 94),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","",1107
Cornelissen,Johannes,37,Sheffield Database,Alnus glutinosa,2710,Alnus glutinosa,16009,454147,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,Wood density; stem specific density; wood specific gravity (SSD),Wood density,510,kg/m3,Single,"","","",0.51,g/cm3,"",60752850,0.860786,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Alnus glutinosa,2710,Alnus glutinosa,16009,454148,"","",113,Reference / source,Reference,(Brzeziecki & Kienast 94),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","",1107
Cornelissen,Johannes,37,Sheffield Database,Alnus incana,2712,Alnus incana,16010,454149,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,Wood density; stem specific density; wood specific gravity (SSD),Wood density,510,kg/m3,Single,"","","",0.51,g/cm3,"","",4.57559,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Alnus incana,2712,Alnus incana,16010,454150,"","",113,Reference / source,Reference,(Brzeziecki & Kienast 94),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","",1107
Cornelissen,Johannes,37,Sheffield Database,Larix decidua,32364,Larix decidua,16011,454151,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,Wood density; stem specific density; wood specific gravity (SSD),Wood density,550,kg/m3,Single,"","","",0.55,g/cm3,"","",4.1951,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Larix decidua,32364,Larix decidua,16011,454152,"","",113,Reference / source,Reference,(Brzeziecki & Kienast 94),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","",1107
Cornelissen,Johannes,37,Sheffield Database,Prunus avium,44304,Prunus avium,16012,454153,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,Wood density; stem specific density; wood specific gravity (SSD),Wood density,550,kg/m3,Single,"","","",0.55,g/cm3,"","",1.24567,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Prunus avium,44304,Prunus avium,16012,454154,"","",113,Reference / source,Reference,(Brzeziecki & Kienast 94),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","",1107
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16013,454155,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,Wood density; stem specific density; wood specific gravity (SSD),Wood density,590,kg/m3,Single,"","","",0.59,g/cm3,"","",3.29604,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16013,454156,"","",113,Reference / source,Reference,(Brzeziecki & Kienast 94),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","",1107
